,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
2019,2019-07-07,288160,2010-01-01,1970-01-01 00:00:00.000000000,488.0,2.0,2.0,3.0,6100 TOWN HILL LN,75214.0,TX,DALLAS
2020,2019-06-18,2140,2010-01-01,1970-01-01 00:00:00.000000000,1558.0,2.0,4.0,5.0,10800 STRAIT LANE CIR,75229.0,TX,DALLAS
2021,2019-08-14,2322610,2009-01-01,1970-01-01 00:00:00.000000000,1832.0,2.0,5.0,5.0,11300 ANAHEIM DR,75229.0,TX,DALLAS
2022,2019-06-14,2242180,2009-01-01,1970-01-01 00:00:00.000000000,2283.0,2.0,5.0,7.0,3501 ROSEDALE AVE,75205.0,TX,DALLAS
2023,2019-07-02,1711960,2009-01-01,1970-01-01 00:00:00.000000000,1454.0,2.0,5.0,5.0,4200 HONEY TREE LN,75211.0,TX,DALLAS
2024,2019-07-22,1556230,2009-01-01,1970-01-01 00:00:00.000000000,1347.0,2.0,3.0,4.0,1201 HAYMARKET RD,75217.0,TX,DALLAS
2025,2019-06-21,1270390,2009-01-01,1970-01-01 00:00:00.000000000,1728.0,2.0,4.0,3.0,100 LLEWELLYN AVE,75208.0,TX,DALLAS
2026,2019-08-14,1240320,2009-01-01,1970-01-01 00:00:00.000000000,1722.0,2.0,5.0,4.0,11201 GRISSOM LN,75229.0,TX,DALLAS
2027,2019-07-30,1200410,2009-01-01,1970-01-01 00:00:00.000000000,1268.0,2.0,4.0,2.0,GENERAL DELIVERY,75221.0,TX,DALLAS
2028,2019-08-14,1067780,2009-01-01,1970-01-01 00:00:00.000000000,1320.0,2.0,4.0,4.0,8001 FALL RIVER DR,75228.0,TX,DALLAS
2029,2019-07-31,1051190,2009-01-01,1970-01-01 00:00:00.000000000,1070.0,2.0,4.0,4.0,2100 SAINT MALO CIR,75224.0,TX,DALLAS
2030,2019-06-14,1020240,2009-01-01,1970-01-01 00:00:00.000000000,948.0,2.0,3.0,2.0,11001 BUSHIRE DR,75229.0,TX,DALLAS
2031,2019-06-14,802770,2009-01-01,1970-01-01 00:00:00.000000000,1122.0,2.0,4.0,3.0,3501 MILTON AVE,75205.0,TX,DALLAS
2032,2019-08-13,760900,2009-01-01,1970-01-01 00:00:00.000000000,994.0,2.0,4.0,3.0,8506 BELLINGHAM DR,75228.0,TX,DALLAS
2033,2019-07-09,745290,2009-01-01,1970-01-01 00:00:00.000000000,546.0,3.0,3.0,3.0,2517 EUGENE ST,75215.0,TX,DALLAS
2034,2019-06-20,723010,2009-01-01,1970-01-01 00:00:00.000000000,1018.0,2.0,3.0,3.0,600 RAINBOW DR,75208.0,TX,DALLAS
2035,2019-06-26,700920,2009-01-01,1970-01-01 00:00:00.000000000,902.0,2.0,4.0,3.0,3050 REMOND DR,75211.0,TX,DALLAS
2036,2019-06-18,678350,2009-01-01,1970-01-01 00:00:00.000000000,963.0,2.0,4.0,3.0,4100 MCMILLAN AVE,75206.0,TX,DALLAS
2037,2019-07-28,670300,2009-01-01,1970-01-01 00:00:00.000000000,1082.0,2.0,3.0,3.0,10700 WIREWAY DR,75220.0,TX,DALLAS
2038,2019-07-24,646300,2009-01-01,1970-01-01 00:00:00.000000000,725.0,2.0,4.0,3.0,11800 DUXBURY DR,75218.0,TX,DALLAS
2039,2019-08-12,595430,2009-01-01,1970-01-01 00:00:00.000000000,619.0,2.0,3.0,3.0,10301 KILKENNY PL,75228.0,TX,DALLAS
2040,2019-07-23,581270,2009-01-01,1970-01-01 00:00:00.000000000,1067.0,2.0,4.0,3.0,8900 CATALONIA DR,75217.0,TX,DALLAS
2041,2019-07-18,577250,2009-01-01,1970-01-01 00:00:00.000000000,491.0,2.0,3.0,3.0,8300 MADDOX ST,75217.0,TX,DALLAS
2042,2019-06-13,560930,2009-01-01,1970-01-01 00:00:00.000000000,646.0,1.0,2.0,2.0,4301 BELMONT AVE,75204.0,TX,DALLAS
2043,2019-06-26,557690,2009-01-01,1970-01-01 00:00:00.000000000,655.0,2.0,3.0,3.0,1601 SANTERRE AVE,75211.0,TX,DALLAS
2044,2019-07-03,556690,2009-01-01,1970-01-01 00:00:00.000000000,1012.0,2.0,3.0,3.0,4000 ESMALDA ST,75212.0,TX,DALLAS
2045,2019-07-10,553150,2009-01-01,1970-01-01 00:00:00.000000000,872.0,2.0,4.0,3.0,101 APPIAN WAY,75216.0,TX,DALLAS
2046,2019-06-10,552170,2009-01-01,1970-01-01 00:00:00.000000000,911.0,2.0,4.0,3.0,700 10TH ST,75203.0,TX,DALLAS
2047,2019-07-24,543440,2009-01-01,1970-01-01 00:00:00.000000000,418.0,3.0,3.0,2.0,11400 BROADMOOR DR,75218.0,TX,DALLAS
2048,2019-07-13,533490,2009-01-01,1970-01-01 00:00:00.000000000,1079.0,2.0,3.0,3.0,3701 ALSBURY ST,75216.0,TX,DALLAS
2049,2019-06-18,526620,2009-01-01,1970-01-01 00:00:00.000000000,911.0,2.0,3.0,4.0,5001 WILLIS AVE,75206.0,TX,DALLAS
2050,2019-07-07,525670,2009-01-01,1970-01-01 00:00:00.000000000,942.0,2.0,4.0,3.0,6100 SUL ROSS LN,75214.0,TX,DALLAS
2051,2019-07-09,522910,2009-01-01,1970-01-01 00:00:00.000000000,527.0,2.0,3.0,3.0,2400 FELTON CT,75215.0,TX,DALLAS
2052,2019-07-31,521240,2009-01-01,1970-01-01 00:00:00.000000000,546.0,3.0,3.0,4.0,2000 DIDSBURY CIR,75224.0,TX,DALLAS
2053,2019-06-24,520860,2009-01-01,1970-01-01 00:00:00.000000000,561.0,2.0,3.0,3.0,4501 ELSBY AVE,75209.0,TX,DALLAS
2054,2019-07-29,511830,2009-01-01,1970-01-01 00:00:00.000000000,460.0,3.0,3.0,2.0,10401 SPARKMAN RD,75220.0,TX,DALLAS
2055,2019-06-10,510200,2009-01-01,1970-01-01 00:00:00.000000000,576.0,2.0,3.0,3.0,100 CHESTER CT,75203.0,TX,DALLAS
2056,2019-08-12,507660,2009-01-01,1970-01-01 00:00:00.000000000,372.0,2.0,2.0,2.0,2701 HEALEY DR,75228.0,TX,DALLAS
2057,2019-06-21,503260,2009-01-01,1970-01-01 00:00:00.000000000,460.0,2.0,2.0,3.0,300 POLK ST,75208.0,TX,DALLAS
2058,2019-06-25,500160,2009-01-01,1970-01-01 00:00:00.000000000,424.0,3.0,3.0,3.0,2700 MORNING AVE,75210.0,TX,DALLAS
2059,2019-07-21,492650,2009-01-01,1970-01-01 00:00:00.000000000,835.0,2.0,5.0,3.0,8100 ELKTON CIR,75217.0,TX,DALLAS
2060,2019-06-25,481040,2009-01-01,1970-01-01 00:00:00.000000000,445.0,3.0,3.0,3.0,8300 PRESTON PARK DR,75209.0,TX,DALLAS
2061,2019-07-23,464020,2009-01-01,1970-01-01 00:00:00.000000000,884.0,2.0,3.0,3.0,1000 CADE PKWY,75217.0,TX,DALLAS
2062,2019-07-02,460930,2009-01-01,1970-01-01 00:00:00.000000000,512.0,2.0,3.0,4.0,4201 OLDE FORGE RD,75211.0,TX,DALLAS
2063,2019-06-18,452330,2009-01-01,1970-01-01 00:00:00.000000000,445.0,2.0,3.0,3.0,4301 WOODCREST LN,75206.0,TX,DALLAS
2064,2019-06-24,435910,2009-01-01,1970-01-01 00:00:00.000000000,701.0,2.0,3.0,3.0,8401 BLUE BONNET RD,75209.0,TX,DALLAS
2065,2019-06-27,431310,2009-01-01,1970-01-01 00:00:00.000000000,506.0,2.0,2.0,3.0,4501 VIA ST CATHERINE,75211.0,TX,DALLAS
2066,2019-08-12,431090,2009-01-01,1970-01-01 00:00:00.000000000,567.0,3.0,3.0,2.0,6232 WILLOWGATE,75230.0,TX,DALLAS
2067,2019-06-12,427400,2009-01-01,1970-01-01 00:00:00.000000000,393.0,3.0,2.0,3.0,3300 CAMBRICK ST,75204.0,TX,DALLAS
2068,2019-07-18,417810,2009-01-01,1970-01-01 00:00:00.000000000,610.0,2.0,4.0,3.0,1101 SEAFORD DR,75217.0,TX,DALLAS
2069,2019-06-25,416920,2009-01-01,1970-01-01 00:00:00.000000000,677.0,2.0,3.0,2.0,2700 FRAZIER ST,75210.0,TX,DALLAS
2070,2019-08-08,407210,2009-01-01,1970-01-01 00:00:00.000000000,475.0,2.0,2.0,3.0,11548 FERGUSON RD,75228.0,TX,DALLAS
2071,2019-07-08,403060,2009-01-01,1970-01-01 00:00:00.000000000,491.0,2.0,3.0,2.0,1400 SULLIVAN DR,75215.0,TX,DALLAS
2072,2019-08-08,402520,2009-01-01,1970-01-01 00:00:00.000000000,466.0,2.0,2.0,2.0,10901 ESTACADO DR,75228.0,TX,DALLAS
2073,2019-06-11,392910,2009-01-01,1970-01-01 00:00:00.000000000,914.0,1.0,5.0,4.0,500 AVENUE L,75203.0,TX,DALLAS
2074,2019-06-27,383220,2009-01-01,1970-01-01 00:00:00.000000000,451.0,2.0,2.0,3.0,4200 CHANUTE CT,75211.0,TX,DALLAS
2075,2019-06-16,370470,2009-01-01,1970-01-01 00:00:00.000000000,439.0,2.0,3.0,3.0,6800 AIRLINE RD,75205.0,TX,DALLAS
2076,2019-07-14,366730,2009-01-01,1970-01-01 00:00:00.000000000,567.0,2.0,3.0,3.0,3801 KUSHLA AVE,75216.0,TX,DALLAS
2077,2019-06-26,360980,2009-01-01,1970-01-01 00:00:00.000000000,491.0,3.0,3.0,3.0,2100 BARBERRY DR,75211.0,TX,DALLAS
2078,2019-07-14,353850,2009-01-01,1970-01-01 00:00:00.000000000,366.0,2.0,2.0,2.0,3201 RAMONA AVE,75216.0,TX,DALLAS
2079,2019-07-04,352730,2009-01-01,1970-01-01 00:00:00.000000000,649.0,2.0,4.0,3.0,401 BROADWAY AVE,75212.0,TX,DALLAS
2080,2019-07-22,348480,2009-01-01,1970-01-01 00:00:00.000000000,573.0,2.0,3.0,3.0,10600 CHESAPEAKE DR,75217.0,TX,DALLAS
2081,2019-07-14,347530,2009-01-01,1970-01-01 00:00:00.000000000,433.0,2.0,2.0,2.0,4000 KOSTNER AVE,75216.0,TX,DALLAS
2082,2019-06-11,346170,2009-01-01,1970-01-01 00:00:00.000000000,735.0,2.0,4.0,3.0,801 BETTERTON CIR,75203.0,TX,DALLAS
2083,2019-07-31,331290,2009-01-01,1970-01-01 00:00:00.000000000,652.0,1.0,4.0,3.0,1 KELVINGATE CT,75225.0,TX,DALLAS
2084,2019-07-04,330990,2009-01-01,1970-01-01 00:00:00.000000000,396.0,2.0,2.0,3.0,3301 BARALINC ST,75212.0,TX,DALLAS
2085,2019-07-10,327240,2009-01-01,1970-01-01 00:00:00.000000000,570.0,2.0,3.0,3.0,601 GENOA AVE,75216.0,TX,DALLAS
2086,2019-06-13,322160,2009-01-01,1970-01-01 00:00:00.000000000,305.0,2.0,2.0,1.0,1901 LANDON LN,75204.0,TX,DALLAS
2087,2019-07-14,317840,2009-01-01,1970-01-01 00:00:00.000000000,475.0,2.0,3.0,3.0,4301 MALDEN LN,75216.0,TX,DALLAS
2088,2019-07-23,311850,2009-01-01,1970-01-01 00:00:00.000000000,512.0,2.0,3.0,2.0,1200 NAYARIT DR,75217.0,TX,DALLAS
2089,2019-06-19,306480,2009-01-01,1970-01-01 00:00:00.000000000,433.0,3.0,3.0,2.0,2301 SUMMIT AVE,75206.0,TX,DALLAS
2090,2019-08-13,295640,2009-01-01,1970-01-01 00:00:00.000000000,637.0,2.0,3.0,2.0,2101 FOREST OAKS DR,75228.0,TX,DALLAS
2091,2019-08-01,292160,2009-01-01,1970-01-01 00:00:00.000000000,485.0,3.0,4.0,2.0,4101 WOODLARK ST,75227.0,TX,DALLAS
2092,2019-07-09,286100,2009-01-01,1970-01-01 00:00:00.000000000,780.0,2.0,3.0,3.0,3900 COOLIDGE ST,75215.0,TX,DALLAS
2093,2019-06-14,248420,2009-01-01,1970-01-01 00:00:00.000000000,683.0,2.0,4.0,3.0,2701 UNION ALY,75204.0,TX,DALLAS
2094,2019-08-01,236980,2009-01-01,1970-01-01 00:00:00.000000000,411.0,2.0,1.0,2.0,4101 WING TIP ST,75227.0,TX,DALLAS
2095,2019-06-26,2703390,2008-01-01,1970-01-01 00:00:00.000000000,1658.0,2.0,5.0,5.0,1200 FULLERTON DR,75211.0,TX,DALLAS
2096,2019-06-27,2150520,2008-01-01,1970-01-01 00:00:00.000000000,1579.0,2.0,4.0,6.0,4500 VIA JAMES JACOB,75211.0,TX,DALLAS
2097,2019-08-05,1512810,2008-01-01,1970-01-01 00:00:00.000000000,1393.0,2.0,5.0,3.0,5600 CHURCHILL AVE,75227.0,TX,DALLAS
2098,2019-07-23,1402860,2008-01-01,1970-01-01 00:00:00.000000000,1201.0,2.0,4.0,3.0,8200 PASCHALL RD,75217.0,TX,DALLAS
2099,2019-07-24,1310600,2008-01-01,1970-01-01 00:00:00.000000000,1503.0,2.0,4.0,5.0,10900 RIDGEMEADOW DR,75218.0,TX,DALLAS
2100,2019-06-26,1220640,2008-01-01,1970-01-01 00:00:00.000000000,1009.0,2.0,4.0,3.0,601 MOROCCO AVE,75211.0,TX,DALLAS
2101,2019-07-23,1160130,2008-01-01,1970-01-01 00:00:00.000000000,1457.0,2.0,4.0,4.0,1301 BRIERCREST DR,75217.0,TX,DALLAS
2102,2019-06-26,1131750,2008-01-01,1970-01-01 00:00:00.000000000,1237.0,1.0,4.0,3.0,1200 STEVENS RIDGE DR,75211.0,TX,DALLAS
2103,2019-06-19,967550,2008-01-01,1970-01-01 00:00:00.000000000,1201.0,2.0,5.0,5.0,100 CORINTH ST,75207.0,TX,DALLAS
2104,2019-06-26,952200,2008-01-01,1970-01-01 00:00:00.000000000,1670.0,2.0,5.0,4.0,1300 WESTMORELAND RD,75211.0,TX,DALLAS
2105,2019-07-29,881010,2008-01-01,1970-01-01 00:00:00.000000000,985.0,3.0,4.0,3.0,9701 ABERNATHY AVE,75220.0,TX,DALLAS
2106,2019-07-29,861340,2008-01-01,1970-01-01 00:00:00.000000000,1146.0,1.0,4.0,2.0,4001 GLENRIDGE RD,75220.0,TX,DALLAS
2107,2019-06-21,799390,2008-01-01,1970-01-01 00:00:00.000000000,991.0,2.0,4.0,3.0,1601 CHAPPELL ST,75208.0,TX,DALLAS
2108,2019-06-07,788410,2008-01-01,1970-01-01 00:00:00.000000000,1149.0,2.0,5.0,3.0,4300 REPUBLIC TOWER,75201.0,TX,DALLAS
2109,2019-07-03,783440,2008-01-01,1970-01-01 00:00:00.000000000,1241.0,2.0,4.0,4.0,800 NOMAS ST,75212.0,TX,DALLAS
2110,2019-08-05,781570,2008-01-01,1970-01-01 00:00:00.000000000,1082.0,2.0,4.0,3.0,5252 PONDEROSA CIR,75227.0,TX,DALLAS
2111,2019-06-18,757580,2008-01-01,1970-01-01 00:00:00.000000000,1021.0,2.0,3.0,3.0,3501 OVERBROOK DR,75205.0,TX,DALLAS
2112,2019-07-15,695320,2008-01-01,1970-01-01 00:00:00.000000000,808.0,2.0,3.0,3.0,1801 PADUCAH AVE,75216.0,TX,DALLAS
2113,2019-07-21,688410,2008-01-01,1970-01-01 00:00:00.000000000,942.0,3.0,4.0,4.0,8100 GOLDFIELD DR,75217.0,TX,DALLAS
2114,2019-08-13,676800,2008-01-01,1970-01-01 00:00:00.000000000,841.0,2.0,4.0,3.0,8943 SENATE ST,75228.0,TX,DALLAS
2115,2019-07-04,647760,2008-01-01,1970-01-01 00:00:00.000000000,600.0,2.0,3.0,3.0,1000 BARSOTTI CT,75212.0,TX,DALLAS
2116,2019-07-09,643160,2008-01-01,1970-01-01 00:00:00.000000000,564.0,3.0,3.0,3.0,3301 NATIONAL ST,75215.0,TX,DALLAS
2117,2019-06-24,642500,2008-01-01,1970-01-01 00:00:00.000000000,494.0,3.0,2.0,2.0,4601 PURDUE AVE,75209.0,TX,DALLAS
2118,2019-06-17,637150,2008-01-01,1970-01-01 00:00:00.000000000,524.0,3.0,3.0,3.0,3701 LEXINGTON AVE,75205.0,TX,DALLAS
2119,2019-08-07,601490,2008-01-01,1970-01-01 00:00:00.000000000,829.0,2.0,4.0,4.0,2900 GATECOVE DR,75227.0,TX,DALLAS
2120,2019-07-11,586720,2008-01-01,1970-01-01 00:00:00.000000000,759.0,2.0,4.0,3.0,2701 ATOLL DR,75216.0,TX,DALLAS
2121,2019-07-30,566680,2008-01-01,1970-01-01 00:00:00.000000000,469.0,4.0,3.0,3.0,101 BECKLEYWOOD BLVD,75224.0,TX,DALLAS
2122,2019-07-30,566580,2008-01-01,1970-01-01 00:00:00.000000000,585.0,1.0,2.0,2.0,5301 TERRY ST,75223.0,TX,DALLAS
2123,2019-08-13,552770,2008-01-01,1970-01-01 00:00:00.000000000,777.0,2.0,3.0,4.0,2101 LONGWOOD LN,75228.0,TX,DALLAS
2124,2019-07-14,550380,2008-01-01,1970-01-01 00:00:00.000000000,753.0,2.0,3.0,3.0,3701 VOLGA AVE,75216.0,TX,DALLAS
2125,2019-06-13,540810,2008-01-01,1970-01-01 00:00:00.000000000,835.0,2.0,4.0,3.0,2300 CENTURION CT,75204.0,TX,DALLAS
2126,2019-08-12,538240,2008-01-01,1970-01-01 00:00:00.000000000,405.0,2.0,2.0,2.0,2000 NORWOOD DR,75228.0,TX,DALLAS
2127,2019-07-14,537490,2008-01-01,1970-01-01 00:00:00.000000000,649.0,2.0,3.0,3.0,915 BROOKMERE DR,75216.0,TX,DALLAS
2128,2019-07-19,533160,2008-01-01,1970-01-01 00:00:00.000000000,655.0,2.0,3.0,3.0,1201 WORLD STORE CT,75217.0,TX,DALLAS
2129,2019-07-16,517650,2008-01-01,1970-01-01 00:00:00.000000000,841.0,2.0,4.0,4.0,8900 ROCKLEDGE DR,75217.0,TX,DALLAS
2130,2019-06-12,501000,2008-01-01,1970-01-01 00:00:00.000000000,719.0,2.0,3.0,3.0,3500 VANCOUVER DR,75229.0,TX,DALLAS
2131,2019-07-23,483840,2008-01-01,1970-01-01 00:00:00.000000000,463.0,3.0,3.0,3.0,10300 VAN DYKE RD,75218.0,TX,DALLAS
2132,2019-07-17,483250,2008-01-01,1970-01-01 00:00:00.000000000,445.0,3.0,3.0,3.0,9700 CHATEAU DR,75217.0,TX,DALLAS
2133,2019-06-21,482420,2008-01-01,1970-01-01 00:00:00.000000000,802.0,2.0,4.0,3.0,501 WICKFORD ST,75208.0,TX,DALLAS
2134,2019-07-16,476910,2008-01-01,1970-01-01 00:00:00.000000000,521.0,2.0,3.0,2.0,1600 TURF DR,75217.0,TX,DALLAS
2135,2019-07-22,468450,2008-01-01,1970-01-01 00:00:00.000000000,472.0,2.0,2.0,3.0,9800 LANSDOWNE DR,75217.0,TX,DALLAS
2136,2019-07-22,464220,2008-01-01,1970-01-01 00:00:00.000000000,1021.0,2.0,4.0,3.0,3800 MEDALLION LN,75229.0,TX,DALLAS
2137,2019-07-31,447860,2008-01-01,1970-01-01 00:00:00.000000000,469.0,2.0,2.0,2.0,301 KRUEGER ST,75224.0,TX,DALLAS
2138,2019-07-10,447250,2008-01-01,1970-01-01 00:00:00.000000000,741.0,2.0,4.0,3.0,1600 EMERY ST,75215.0,TX,DALLAS
2139,2019-08-14,440300,2008-01-01,1970-01-01 00:00:00.000000000,433.0,3.0,3.0,2.0,3000 WESTFOREST DR,75229.0,TX,DALLAS
2140,2019-06-19,437510,2008-01-01,1970-01-01 00:00:00.000000000,835.0,2.0,3.0,3.0,801 CORE ST,75207.0,TX,DALLAS
2141,2019-07-22,437130,2008-01-01,1970-01-01 00:00:00.000000000,436.0,2.0,3.0,2.0,10700 KENDALL SQUARE DR,75217.0,TX,DALLAS
2142,2019-06-27,432250,2008-01-01,1970-01-01 00:00:00.000000000,643.0,2.0,3.0,4.0,300 KRAMER DR,75211.0,TX,DALLAS
2143,2019-08-08,426050,2008-01-01,1970-01-01 00:00:00.000000000,460.0,3.0,3.0,2.0,11101 CASTOLON DR,75228.0,TX,DALLAS
2144,2019-07-09,418720,2008-01-01,1970-01-01 00:00:00.000000000,698.0,2.0,3.0,3.0,2300 HICKMAN ST,75215.0,TX,DALLAS
2145,2019-06-27,410880,2008-01-01,1970-01-01 00:00:00.000000000,668.0,1.0,3.0,2.0,4000 TRUELITE LN,75211.0,TX,DALLAS
2146,2019-06-28,402480,2008-01-01,1970-01-01 00:00:00.000000000,503.0,2.0,3.0,2.0,400 OGDEN AVE,75211.0,TX,DALLAS
2147,2019-06-15,398100,2008-01-01,1970-01-01 00:00:00.000000000,482.0,3.0,3.0,3.0,3130 DANIEL AVE,75205.0,TX,DALLAS
2148,2019-07-30,397640,2008-01-01,1970-01-01 00:00:00.000000000,454.0,2.0,2.0,2.0,1301 ARBORVITAE AVE,75224.0,TX,DALLAS
2149,2019-08-04,397430,2008-01-01,1970-01-01 00:00:00.000000000,472.0,2.0,3.0,4.0,5100 BREAKWOOD DR,75227.0,TX,DALLAS
2150,2019-07-18,387760,2008-01-01,1970-01-01 00:00:00.000000000,683.0,2.0,4.0,3.0,8300 NISQUALLY ST,75217.0,TX,DALLAS
2151,2019-07-23,387250,2008-01-01,1970-01-01 00:00:00.000000000,543.0,3.0,3.0,3.0,9600 CROWNFIELD LN,75217.0,TX,DALLAS
2152,2019-07-28,386210,2008-01-01,1970-01-01 00:00:00.000000000,564.0,3.0,3.0,3.0,3601 MATADOR DR,75220.0,TX,DALLAS
2153,2019-06-21,382970,2008-01-01,1970-01-01 00:00:00.000000000,619.0,3.0,3.0,3.0,100 ADAMS AVE,75208.0,TX,DALLAS
2154,2019-06-21,375820,2008-01-01,1970-01-01 00:00:00.000000000,393.0,2.0,3.0,2.0,1101 GREEN ST,75208.0,TX,DALLAS
2155,2019-06-18,375810,2008-01-01,1970-01-01 00:00:00.000000000,969.0,2.0,5.0,3.0,4601 AMESBURY DR,75206.0,TX,DALLAS
2156,2019-07-02,372990,2008-01-01,1970-01-01 00:00:00.000000000,436.0,2.0,2.0,2.0,4000 JUNE DR,75211.0,TX,DALLAS
2157,2019-07-25,371950,2008-01-01,1970-01-01 00:00:00.000000000,820.0,2.0,4.0,3.0,900 TIPPERARY DR,75218.0,TX,DALLAS
2158,2019-07-17,364260,2008-01-01,1970-01-01 00:00:00.000000000,546.0,2.0,3.0,3.0,9900 HUSTEAD ST,75217.0,TX,DALLAS
2159,2019-06-28,360480,2008-01-01,1970-01-01 00:00:00.000000000,445.0,3.0,3.0,2.0,1200 SHASTA AVE,75211.0,TX,DALLAS
2160,2019-06-27,355810,2008-01-01,1970-01-01 00:00:00.000000000,216.0,2.0,1.0,1.0,700 VIA ESTRELLA,75211.0,TX,DALLAS
2161,2019-06-21,353120,2008-01-01,1970-01-01 00:00:00.000000000,796.0,2.0,4.0,3.0,600 TENNA LOMA CT,75208.0,TX,DALLAS
2162,2019-07-28,346030,2008-01-01,1970-01-01 00:00:00.000000000,463.0,2.0,3.0,2.0,5501 CHATHAM HILL RD,75220.0,TX,DALLAS
2163,2019-07-10,338070,2008-01-01,1970-01-01 00:00:00.000000000,866.0,2.0,4.0,3.0,5000 HOHEN AVE,75215.0,TX,DALLAS
2164,2019-07-23,333460,2008-01-01,1970-01-01 00:00:00.000000000,561.0,2.0,3.0,3.0,1401 TUFTS RD,75217.0,TX,DALLAS
2165,2019-07-29,332680,2008-01-01,1970-01-01 00:00:00.000000000,280.0,2.0,2.0,2.0,9901 HURLEY WAY,75220.0,TX,DALLAS
2166,2019-07-18,331910,2008-01-01,1970-01-01 00:00:00.000000000,381.0,2.0,3.0,3.0,500 SUNBURST DR,75217.0,TX,DALLAS
2167,2019-07-04,327700,2008-01-01,1970-01-01 00:00:00.000000000,509.0,2.0,3.0,2.0,3700 ROYAL COVE DR,75229.0,TX,DALLAS
2168,2019-07-21,321510,2008-01-01,1970-01-01 00:00:00.000000000,442.0,3.0,3.0,2.0,8100 BAMBI ST,75217.0,TX,DALLAS
2169,2019-06-20,312680,2008-01-01,1970-01-01 00:00:00.000000000,512.0,2.0,3.0,2.0,1500 OAK KNOLL ST,75208.0,TX,DALLAS
2170,2019-06-25,307790,2008-01-01,1970-01-01 00:00:00.000000000,549.0,2.0,2.0,3.0,3500 HERRLING ST,75210.0,TX,DALLAS
2171,2019-08-12,302380,2008-01-01,1970-01-01 00:00:00.000000000,664.0,2.0,4.0,3.0,10001 CASA OAKS DR,75228.0,TX,DALLAS
2172,2019-08-07,271000,2008-01-01,1970-01-01 00:00:00.000000000,619.0,2.0,4.0,3.0,2 CHELTENHAM WAY,75230.0,TX,DALLAS
2173,2019-07-03,269000,2008-01-01,1970-01-01 00:00:00.000000000,808.0,2.0,3.0,3.0,2701 YELLOW JASMINE LN,75212.0,TX,DALLAS
2174,2019-07-13,260130,2008-01-01,1970-01-01 00:00:00.000000000,588.0,2.0,4.0,3.0,2501 EVELYN ST,75216.0,TX,DALLAS
2175,2019-07-03,212680,2008-01-01,1970-01-01 00:00:00.000000000,302.0,2.0,2.0,2.0,3900 GRAY OAK PL,75212.0,TX,DALLAS
2176,2019-07-10,132990,2008-01-01,1970-01-01 00:00:00.000000000,716.0,2.0,4.0,2.0,4701 ROXBURY LN,75229.0,TX,DALLAS
2177,2019-06-17,2550,2008-01-01,1970-01-01 00:00:00.000000000,1460.0,2.0,5.0,5.0,10901 CROOKED CREEK DR,75229.0,TX,DALLAS
2178,2019-08-08,1878390,2007-01-01,1970-01-01 00:00:00.000000000,1247.0,2.0,4.0,3.0,2300 WAYCROSS DR,75227.0,TX,DALLAS
2179,2019-07-25,1464090,2007-01-01,1970-01-01 00:00:00.000000000,1195.0,3.0,5.0,3.0,1400 NAYLOR ST,75218.0,TX,DALLAS
2180,2019-08-06,1200330,2007-01-01,1970-01-01 00:00:00.000000000,1067.0,3.0,4.0,4.0,3600 JAMES DR,75227.0,TX,DALLAS
2181,2019-06-27,1051850,2007-01-01,1970-01-01 00:00:00.000000000,1228.0,3.0,4.0,4.0,4400 HIGHVIEW ST,75211.0,TX,DALLAS
2182,2019-06-26,1033020,2007-01-01,1970-01-01 00:00:00.000000000,1222.0,2.0,3.0,4.0,2501 STEVENS CREST DR,75211.0,TX,DALLAS
2183,2019-07-22,1012130,2007-01-01,1970-01-01 00:00:00.000000000,762.0,2.0,3.0,3.0,9300 MIAMI DR,75217.0,TX,DALLAS
2184,2019-06-13,988770,2007-01-01,1970-01-01 00:00:00.000000000,658.0,2.0,3.0,3.0,4607 MONARCH ST,75204.0,TX,DALLAS
2185,2019-07-30,976170,2007-01-01,1970-01-01 00:00:00.000000000,835.0,2.0,5.0,3.0,300 GRANGER ST,75224.0,TX,DALLAS
2186,2019-08-06,922630,2007-01-01,1970-01-01 00:00:00.000000000,1265.0,2.0,4.0,4.0,3701 DONNA DR,75227.0,TX,DALLAS
2187,2019-07-21,900320,2007-01-01,1970-01-01 00:00:00.000000000,1030.0,2.0,4.0,4.0,200 BISSONET AVE,75217.0,TX,DALLAS
2188,2019-07-31,828230,2007-01-01,1970-01-01 00:00:00.000000000,1006.0,2.0,4.0,3.0,2101 CLEARVIEW CIR,75224.0,TX,DALLAS
2189,2019-07-23,821820,2007-01-01,1970-01-01 00:00:00.000000000,1021.0,2.0,4.0,3.0,8100 SUETELLE DR,75217.0,TX,DALLAS
2190,2019-07-18,797570,2007-01-01,1970-01-01 00:00:00.000000000,997.0,2.0,4.0,4.0,8000 TRADE VILLAGE PL,75217.0,TX,DALLAS
2191,2019-07-17,791040,2007-01-01,1970-01-01 00:00:00.000000000,975.0,2.0,4.0,3.0,9400 FROSTWOOD ST,75217.0,TX,DALLAS
2192,2019-06-11,777390,2007-01-01,1970-01-01 00:00:00.000000000,988.0,2.0,4.0,3.0,301 AVENUE H,75203.0,TX,DALLAS
